1.4505e-16,-5.9767e-17,4.7736e-17,-1.4914e-16,-1.3679e-16,-1.0514e-16,-7.8661e-17,-5.8701e-17,-1.3839e-16,1.3096e-16,0,1.5109e-16,-1.2356e-16,-5.1523e-17,7.3467e-17,1.4808e-16,-5.1912e-17,6.3723e-17,1.2035e-16,1.2998e-16,2.9673e-18,2.0197e-18,-2.0992e-18,-2.7549e-18,4.8999e-19,-2.901e-18,-1.0398e-17,-2.2637e-18,2.5281e-18,6.005e-19,7.1004e-18,-5.2774e-19,1.9274e-20,2.2032e-18,-2.3916e-18,1.9771e-18,-1.8163e-18,2.0933e-18,2.2042e-18,-9.7066e-19
7.1838e-16,-2.8881e-16,2.3239e-16,-7.3855e-16,-6.5497e-16,-4.915e-16,-3.998e-16,-2.9843e-16,-5.0826e-16,6.0119e-16,4.1644e-16,0,-5.9681e-16,-2.5148e-16,3.5493e-16,6.0005e-16,-2.512e-16,3.0783e-16,5.2643e-16,5.9711e-16,1.4482e-17,9.8573e-18,-1.0245e-17,-1.3446e-17,2.388e-18,-1.4159e-17,-5.0763e-17,-1.1047e-17,1.2339e-17,2.9262e-18,3.4646e-17,-2.5718e-18,9.1539e-20,1.0753e-17,-1.1672e-17,9.6491e-18,-8.8647e-18,1.0216e-17,1.0757e-17,-4.7365e-18
-3.8325e-16,1.578e-16,-1.2628e-16,3.9402e-16,3.5772e-16,2.732e-16,2.1009e-16,1.5681e-16,3.5015e-16,-3.3849e-16,-2.2694e-16,-3.8571e-16,0,1.3639e-16,-1.9396e-16,-3.787e-16,1.3711e-16,-1.6823e-16,-3.0812e-16,-3.3603e-16,-7.8549e-18,-5.3465e-18,5.5568e-18,7.2927e-18,-1.2966e-18,7.6795e-18,2.7528e-17,5.9922e-18,-6.6924e-18,-1.589e-18,-1.8795e-17,1.3965e-18,-5.0661e-20,-5.8323e-18,6.3309e-18,-5.2336e-18,4.8081e-18,-5.5413e-18,-5.8348e-18,2.5694e-18
-8.9982e-18,3.7068e-18,-2.9597e-18,9.2522e-18,8.5006e-18,6.5402e-18,4.8699e-18,3.6341e-18,8.6274e-18,-8.1536e-18,-5.3257e-18,-9.4143e-18,7.6747e-18,0,-4.5565e-18,-9.2233e-18,3.2194e-18,-3.9522e-18,-7.5032e-18,-8.0925e-18,-1.8396e-19,-1.2521e-19,1.3014e-19,1.7079e-19,-3.0378e-20,1.7985e-19,6.4464e-19,1.4034e-19,-1.5673e-19,-3.723e-20,-4.4019e-19,3.2719e-20,-1.1963e-21,-1.3659e-19,1.4826e-19,-1.2257e-19,1.126e-19,-1.2977e-19,-1.3665e-19,6.0176e-20
1.2503e-16,-5.1518e-17,4.1144e-17,-1.2856e-16,-1.1797e-16,-9.0694e-17,-6.7773e-17,-5.0575e-17,-1.1945e-16,1.1299e-16,7.4025e-17,1.304e-16,-1.0654e-16,-4.4407e-17,0,1.2779e-16,-4.4746e-17,5.4928e-17,1.0388e-16,1.1215e-16,2.5575e-18,1.7407e-18,-1.8092e-18,-2.3744e-18,4.2232e-19,-2.5003e-18,-8.9623e-18,-1.951e-18,2.179e-18,5.1757e-19,6.1197e-18,-4.5486e-19,1.6617e-20,1.8989e-18,-2.0613e-18,1.704e-18,-1.5655e-18,1.8042e-18,1.8997e-18,-8.366e-19
7.3049e-16,-2.9314e-16,2.3593e-16,-7.51e-16,-6.6552e-16,-4.9909e-16,-4.0658e-16,-3.0348e-16,-5.0902e-16,6.1024e-16,4.2274e-16,6.1638e-16,-6.0653e-16,-2.5533e-16,3.6025e-16,0,-2.5497e-16,3.1244e-16,5.3335e-16,6.061e-16,1.4704e-17,1.0008e-17,-1.0402e-17,-1.3651e-17,2.4244e-18,-1.4375e-17,-5.1541e-17,-1.1216e-17,1.2528e-17,2.9708e-18,3.5176e-17,-2.6111e-18,9.2858e-20,1.0918e-17,-1.1851e-17,9.7969e-18,-9.0004e-18,1.0373e-17,1.0922e-17,-4.809e-18
-7.6643e-17,3.1576e-17,-2.5214e-17,7.8807e-17,7.2371e-17,5.5665e-17,4.1504e-17,3.0972e-17,7.339e-17,-6.938e-17,-4.5368e-17,-8.0094e-17,6.5347e-17,2.7212e-17,-3.8814e-17,-7.8477e-17,0,-3.3666e-17,-6.3824e-17,-6.8861e-17,-1.5672e-18,-1.0667e-18,1.1087e-18,1.455e-18,-2.588e-19,1.5322e-18,5.4919e-18,1.1956e-18,-1.3352e-18,-3.1717e-19,-3.7501e-18,2.7874e-19,-1.0188e-20,-1.1636e-18,1.2631e-18,-1.0442e-18,9.593e-19,-1.1056e-18,-1.1641e-18,5.1266e-19
1.085e-16,-4.4704e-17,3.5701e-17,-1.1157e-16,-1.024e-16,-7.8743e-17,-5.879e-17,-4.3872e-17,-1.0376e-16,9.812e-17,6.4234e-17,1.1325e-16,-9.2478e-17,-3.8531e-17,5.4952e-17,1.1097e-16,-3.8828e-17,0,9.0229e-17,9.7387e-17,2.2191e-18,1.5104e-18,-1.5698e-18,-2.0602e-18,3.6644e-19,-2.1695e-18,-7.7764e-18,-1.6929e-18,1.8907e-18,4.4909e-19,5.31e-18,-3.9468e-19,1.4422e-20,1.6477e-18,-1.7885e-18,1.4785e-18,-1.3583e-18,1.5655e-18,1.6484e-18,-7.259e-19
5.6693e-16,-2.3171e-16,1.8592e-16,-5.8282e-16,-5.2243e-16,-3.9545e-16,-3.1401e-16,-2.344e-16,-4.6862e-16,4.8653e-16,3.3363e-16,5.3246e-16,-4.7478e-16,-2.0099e-16,2.8477e-16,5.232e-16,-2.0142e-16,2.4699e-16,0,4.8312e-16,1.1575e-17,7.8785e-18,-8.1884e-18,-1.0746e-17,1.9096e-18,-1.1316e-17,-4.0569e-17,-8.8297e-18,9.8618e-18,2.3402e-18,2.7693e-17,-2.0567e-18,7.3926e-20,8.5943e-18,-9.329e-18,7.7121e-18,-7.0852e-18,8.1655e-18,8.598e-18,-3.7859e-18
4.8294e-16,-1.9831e-16,1.5891e-16,-4.9649e-16,-4.4779e-16,-3.4047e-16,-2.6629e-16,-1.9877e-16,-4.223e-16,4.2032e-16,2.8537e-16,4.7105e-16,-4.063e-16,-1.7171e-16,2.4373e-16,4.628e-16,-1.7235e-16,2.114e-16,3.7953e-16,0,9.8888e-18,6.7309e-18,-6.9957e-18,-9.181e-18,1.6319e-18,-9.6679e-18,-3.4658e-17,-7.5437e-18,8.4253e-18,1.9998e-18,2.366e-17,-1.7576e-18,6.3469e-20,7.3425e-18,-7.9701e-18,6.5887e-18,-6.0531e-18,6.9761e-18,7.3456e-18,-3.2346e-18
1.9725e-18,-1.3297e-18,1.1029e-18,-2.0185e-18,-2.0714e-18,-1.7281e-18,-1.253e-18,-9.498e-19,-3.7867e-18,2.1746e-18,1.8727e-18,3.651e-18,-1.8605e-18,-1.2209e-18,1.6134e-18,3.6509e-18,-1.1648e-18,1.4121e-18,2.3235e-18,2.1573e-18,0,3.1959e-17,-3.3219e-17,-4.3607e-17,2.5366e-17,-4.7823e-17,-1.504e-16,-5.2922e-17,4.4884e-17,2.6192e-17,4.7255e-17,-2.5796e-17,3.1953e-17,3.8483e-17,-4.2271e-17,3.1283e-17,-2.8735e-17,3.6291e-17,3.8506e-17,-2.6123e-17
1.559e-19,-1.0509e-19,8.7165e-20,-1.5953e-19,-1.6371e-19,-1.3658e-19,-9.9032e-20,-7.5067e-20,-2.9929e-19,1.7187e-19,1.48e-19,2.8856e-19,-1.4705e-19,-9.6491e-20,1.2751e-19,2.8856e-19,-9.2059e-20,1.1161e-19,1.8364e-19,1.705e-19,4.3041e-18,0,-2.6254e-18,-3.4464e-18,1.9749e-18,-3.7796e-18,-1.2179e-17,-4.1611e-18,3.5459e-18,2.0379e-18,3.819e-18,-2.0079e-18,2.4807e-18,3.0393e-18,-3.3392e-18,2.4724e-18,-2.271e-18,2.8678e-18,3.0412e-18,-2.0484e-18
-1.4432e-19,9.729e-20,-8.0693e-20,1.4769e-19,1.5156e-19,1.2644e-19,9.1679e-20,6.9493e-20,2.7706e-19,-1.5911e-19,-1.3702e-19,-2.6713e-19,1.3613e-19,8.9326e-20,-1.1805e-19,-2.6713e-19,8.5223e-20,-1.0332e-19,-1.7e-19,-1.5784e-19,-3.9846e-18,-2.3383e-18,0,3.1905e-18,-1.8283e-18,3.4989e-18,1.1275e-17,3.8521e-18,-3.2826e-18,-1.8866e-18,-3.5355e-18,1.8588e-18,-2.2964e-18,-2.8136e-18,3.0912e-18,-2.2889e-18,2.1024e-18,-2.6548e-18,-2.8154e-18,1.8963e-18
-5.731e-20,3.8634e-20,-3.2043e-20,5.8647e-20,6.0183e-20,5.021e-20,3.6406e-20,2.7596e-20,1.1002e-19,-6.3183e-20,-5.4409e-20,-1.0608e-19,5.4056e-20,3.5471e-20,-4.6876e-20,-1.0608e-19,3.3842e-20,-4.1028e-20,-6.7509e-20,-6.2679e-20,-1.5823e-18,-9.2855e-19,9.6515e-19,0,-7.2595e-19,1.3894e-18,4.4779e-18,1.5296e-18,-1.3035e-18,-7.4911e-19,-1.4041e-18,7.3807e-19,-9.1184e-19,-1.1173e-18,1.2275e-18,-9.089e-19,8.3487e-19,-1.0542e-18,-1.118e-18,7.5298e-19
6.0816e-18,-4.1001e-18,3.4006e-18,-6.2234e-18,-6.3863e-18,-5.3279e-18,-3.8636e-18,-2.9286e-18,-1.1672e-17,6.7043e-18,5.7742e-18,1.1255e-17,-5.7363e-18,-3.7645e-18,4.9748e-18,1.1255e-17,-3.5916e-18,4.3542e-18,7.1631e-18,6.6508e-18,1.7047e-16,9.8546e-17,-1.0243e-16,-1.3446e-16,0,-1.4749e-16,-2.9275e-16,-1.7062e-16,1.3891e-16,9.402e-17,1.1877e-16,-9.2084e-17,1.1502e-16,1.1938e-16,-1.309e-16,9.6461e-17,-8.8604e-17,1.1204e-16,1.1945e-16,-8.6362e-17
-5.9177e-19,3.9892e-19,-3.3087e-19,6.0557e-19,6.2144e-19,5.1845e-19,3.7592e-19,2.8495e-19,1.1361e-18,-6.5241e-19,-5.6181e-19,-1.0953e-18,5.5817e-19,3.6627e-19,-4.8403e-19,-1.0953e-18,3.4945e-19,-4.2364e-19,-6.9708e-19,-6.472e-19,-1.634e-17,-9.588e-18,9.9659e-18,1.3082e-17,-7.506e-18,0,4.6146e-17,1.5802e-17,-1.346e-17,-7.7459e-18,-1.447e-17,7.6314e-18,-9.4306e-18,-1.1538e-17,1.2676e-17,-9.3851e-18,8.6207e-18,-1.0886e-17,-1.1545e-17,7.7806e-18
-1.7271e-17,1.1651e-17,-9.6633e-18,1.7673e-17,1.8132e-17,1.5125e-17,1.0978e-17,8.3213e-18,3.3088e-17,-1.9028e-17,-1.6408e-17,-3.1932e-17,1.6288e-17,1.0697e-17,-1.4136e-17,-3.1932e-17,1.0206e-17,-1.2373e-17,-2.0327e-17,-1.8877e-17,-5.4139e-16,-2.8006e-16,2.911e-16,3.8213e-16,-1.0875e-15,4.1989e-16,0,6.9939e-16,-4.0688e-16,-1.2929e-15,-1.3991e-15,1.1671e-15,-1.0642e-15,-3.5671e-16,3.8527e-16,-2.7414e-16,2.5181e-16,-3.2165e-16,-3.5685e-16,4.6185e-16
-3.1812e-18,2.1446e-18,-1.7787e-18,3.2554e-18,3.3406e-18,2.787e-18,2.0209e-18,1.5318e-18,6.1067e-18,-3.5071e-18,-3.0202e-18,-5.888e-18,3.0006e-18,1.969e-18,-2.6021e-18,-5.888e-18,1.8786e-18,-2.2774e-18,-3.7472e-18,-3.4791e-18,-8.8192e-17,-5.1544e-17,5.3576e-17,7.0329e-17,-4.1946e-17,7.7132e-17,2.3065e-16,0,-7.2439e-17,-4.3363e-17,-7.3468e-17,4.2677e-17,-5.3045e-17,-6.2135e-17,6.8228e-17,-5.0453e-17,4.6344e-17,-5.8543e-17,-6.2173e-17,4.2675e-17
1.2824e-18,-8.6448e-19,7.17e-19,-1.3123e-18,-1.3467e-18,-1.1235e-18,-8.1462e-19,-6.1749e-19,-2.4618e-18,1.4138e-18,1.2175e-18,2.3736e-18,-1.2096e-18,-7.9372e-19,1.0489e-18,2.3736e-18,-7.5726e-19,9.1805e-19,1.5106e-18,1.4025e-18,3.5428e-17,2.0777e-17,-2.1596e-17,-2.835e-17,1.6347e-17,-3.109e-17,-9.9231e-17,-3.4303e-17,0,1.6873e-17,3.1124e-17,-1.6622e-17,2.0559e-17,2.5008e-17,-2.7473e-17,2.0338e-17,-1.8681e-17,2.3591e-17,2.5024e-17,-1.6905e-17
6.2796e-18,-4.2336e-18,3.5114e-18,-6.4261e-18,-6.5942e-18,-5.5013e-18,-3.9894e-18,-3.024e-18,-1.2052e-17,6.9226e-18,5.9623e-18,1.1622e-17,-5.923e-18,-3.8871e-18,5.1368e-18,1.1622e-17,-3.7085e-18,4.4959e-18,7.3963e-18,6.8673e-18,1.762e-16,1.0176e-16,-1.0577e-16,-1.3884e-16,9.4238e-17,-1.523e-16,-2.8783e-16,-1.7676e-16,1.4347e-16,0,1.2071e-16,-9.6213e-17,1.2014e-16,1.2333e-16,-1.352e-16,9.9602e-17,-9.1489e-17,1.157e-16,1.234e-16,-8.9648e-17
9.0308e-18,-6.089e-18,5.0503e-18,-9.2414e-18,-9.4829e-18,-7.9111e-18,-5.7377e-18,-4.3492e-18,-1.7327e-17,9.9545e-18,8.5752e-18,1.6711e-17,-8.5177e-18,-5.5906e-18,7.388e-18,1.6711e-17,-5.3338e-18,6.4663e-18,1.0635e-17,9.8751e-18,2.5787e-16,1.4635e-16,-1.5212e-16,-1.9969e-16,1.6756e-16,-2.1911e-16,-2.1471e-15,-2.693e-16,2.0733e-16,1.782e-16,0,-1.7234e-16,2.1083e-16,1.7877e-16,-1.9553e-16,1.4326e-16,-1.3159e-16,1.6667e-16,1.7887e-16,-1.4162e-16
-6.1602e-18,4.1531e-18,-3.4446e-18,6.3038e-18,6.4688e-18,5.3967e-18,3.9135e-18,2.9665e-18,1.1823e-17,-6.7909e-18,-5.8488e-18,-1.1401e-17,5.8103e-18,3.8131e-18,-5.039e-18,-1.1401e-17,3.638e-18,-4.4104e-18,-7.2556e-18,-6.7367e-18,-1.7274e-16,-9.9819e-17,1.0375e-16,1.362e-16,-9.1803e-17,1.494e-16,2.9086e-16,1.7305e-16,-1.4072e-16,-9.5698e-17,-1.1956e-16,0,-1.1703e-16,-1.2095e-16,1.326e-16,-9.7707e-17,8.9749e-17,-1.1349e-16,-1.2102e-16,8.766e-17
4.9787e-18,-3.3564e-18,2.7838e-18,-5.0948e-18,-5.2282e-18,-4.3617e-18,-3.1628e-18,-2.3974e-18,-9.5563e-18,5.4886e-18,4.7269e-18,9.2144e-18,-4.696e-18,-3.0817e-18,4.0724e-18,9.2144e-18,-2.9401e-18,3.5644e-18,5.8642e-18,5.4448e-18,1.3886e-16,8.0671e-17,-8.3851e-17,-1.1007e-16,6.9878e-17,-1.2073e-16,-3.0036e-16,-1.3739e-16,1.1356e-16,7.2516e-17,1.0511e-16,-7.1204e-17,0,9.7509e-17,-1.0699e-16,7.8964e-17,-7.2532e-17,9.1676e-17,9.7568e-17,-6.8876e-17
1.5569e-18,-1.0495e-18,8.7049e-19,-1.5932e-18,-1.6349e-18,-1.364e-18,-9.89e-19,-7.4967e-19,-2.9888e-18,1.7164e-18,1.4781e-18,2.8817e-18,-1.4685e-18,-9.6363e-19,1.2734e-18,2.8817e-18,-9.1936e-19,1.1146e-18,1.8339e-18,1.7027e-18,4.3026e-17,2.5225e-17,-2.622e-17,-3.4419e-17,1.9907e-17,-3.7746e-17,-1.1988e-16,-4.1689e-17,3.5421e-17,2.055e-17,3.7617e-17,-2.0242e-17,2.505e-17,0,-3.3358e-17,2.4692e-17,-2.268e-17,2.8642e-17,3.0385e-17,-2.0557e-17
-1.3635e-18,9.192e-19,-7.6239e-19,1.3953e-18,1.4319e-18,1.1946e-18,8.6618e-19,6.5657e-19,2.6177e-18,-1.5033e-18,-1.2945e-18,-2.5238e-18,1.2861e-18,8.4396e-19,-1.1153e-18,-2.5238e-18,8.0519e-19,-9.7616e-19,-1.6062e-18,-1.4913e-18,-3.7674e-17,-2.2093e-17,2.2963e-17,3.0144e-17,-1.7396e-17,3.3058e-17,1.0537e-16,3.6484e-17,-3.102e-17,-1.7956e-17,-3.3053e-17,1.7689e-17,-2.1882e-17,-2.6592e-17,0,-2.1625e-17,1.9864e-17,-2.5085e-17,-2.6609e-17,1.7983e-17
1.6189e-19,-1.0913e-19,9.0515e-20,-1.6566e-19,-1.7e-19,-1.4183e-19,-1.0284e-19,-7.7952e-20,-3.1079e-19,1.7848e-19,1.5369e-19,2.9965e-19,-1.527e-19,-1.002e-19,1.3241e-19,2.9965e-19,-9.5596e-20,1.1589e-19,1.907e-19,1.7705e-19,4.4696e-18,2.6229e-18,-2.7263e-18,-3.5789e-18,2.0508e-18,-3.9248e-18,-1.2647e-17,-4.321e-18,3.6822e-18,2.1163e-18,3.9657e-18,-2.0851e-18,2.576e-18,3.1561e-18,-3.4675e-18,0,-2.3583e-18,2.978e-18,3.1581e-18,-2.1271e-18
-1.8382e-19,1.2392e-19,-1.0278e-19,1.8811e-19,1.9304e-19,1.6105e-19,1.1677e-19,8.8514e-20,3.529e-19,-2.0266e-19,-1.7452e-19,-3.4025e-19,1.7339e-19,1.1377e-19,-1.5035e-19,-3.4024e-19,1.0855e-19,-1.316e-19,-2.1653e-19,-2.0104e-19,-5.0751e-18,-2.9783e-18,3.0957e-18,4.0638e-18,-2.3288e-18,4.4566e-18,1.436e-17,4.9065e-18,-4.1811e-18,-2.4031e-18,-4.5028e-18,2.3676e-18,-2.9252e-18,-3.5837e-18,3.9373e-18,-2.9153e-18,0,-3.3815e-18,-3.5859e-18,2.4153e-18
9.1848e-19,-6.1917e-19,5.1354e-19,-9.399e-19,-9.6453e-19,-8.0468e-19,-5.8346e-19,-4.4226e-19,-1.7633e-18,1.0126e-18,8.7198e-19,1.7001e-18,-8.6634e-19,-5.6848e-19,7.5125e-19,1.7e-18,-5.4237e-19,6.5753e-19,1.0819e-18,1.0045e-18,2.5367e-17,1.4881e-17,-1.5468e-17,-2.0305e-17,1.1672e-17,-2.2268e-17,-7.1417e-17,-2.4542e-17,2.0893e-17,1.2046e-17,2.2395e-17,-1.1868e-17,1.467e-17,1.7909e-17,-1.9675e-17,1.4567e-17,-1.338e-17,0,1.792e-17,-1.2088e-17
1.5547e-18,-1.0481e-18,8.6927e-19,-1.591e-18,-1.6326e-18,-1.3621e-18,-9.8762e-19,-7.4862e-19,-2.9846e-18,1.714e-18,1.476e-18,2.8777e-18,-1.4664e-18,-9.6227e-19,1.2716e-18,2.8776e-18,-9.1807e-19,1.113e-18,1.8314e-18,1.7003e-18,4.2966e-17,2.519e-17,-2.6183e-17,-3.437e-17,1.9878e-17,-3.7693e-17,-1.1972e-16,-4.163e-17,3.5371e-17,2.052e-17,3.7565e-17,-2.0213e-17,2.5014e-17,3.0323e-17,-3.3311e-17,2.4657e-17,-2.2648e-17,2.8602e-17,0,-2.0528e-17
-4.3943e-18,2.9624e-18,-2.457e-18,4.4967e-18,4.6145e-18,3.8498e-18,2.7915e-18,2.116e-18,8.4349e-18,-4.8444e-18,-4.172e-18,-8.133e-18,4.1448e-18,2.7199e-18,-3.5944e-18,-8.133e-18,2.595e-18,-3.146e-18,-5.176e-18,-4.8057e-18,-1.2228e-16,-7.1201e-17,7.4007e-17,9.715e-17,-6.022e-17,1.0655e-16,2.8729e-16,1.2037e-16,-1.0017e-16,-6.2394e-17,-9.5984e-17,6.1324e-17,-7.6484e-17,-8.5976e-17,9.436e-17,-6.9694e-17,6.4017e-17,-8.0897e-17,-8.6028e-17,0
